name,ref
serialbrute,https://github.com/NickstaDB/SerialBrute
serializationdumper,https://github.com/NickstaDB/SerializationDumper/
server-status-pwn,https://github.com/mazen160/server-status_PWN
sessionlist,http://www.0xrage.com/
set,https://github.com/trustedsec/social-engineer-toolkit/releases
SET,https://tools.kali.org/information-gathering/set
seth,https://github.com/SySS-Research/Seth
setowner,http://ntsecurity.nu/toolbox/setowner/
sfuzz,http://aconole.brad-x.com/programs/sfuzz.html
sfuzz,https://tools.kali.org/vulnerability-analysis/sfuzz
sgn,https://github.com/EgeBalci/sgn
sh00t,https://github.com/pavanw3b/sh00t
sha1collisiondetection,https://github.com/cr-marcstevens/sha1collisiondetection
shad0w,https://github.com/bats3c/shad0w
shadowexplorer,https://www.shadowexplorer.com/downloads.html
shard,https://github.com/philwantsfish/shard
shareenum,https://github.com/CroweCybersecurity/shareenum
sharesniffer,https://github.com/shirosaidev/sharesniffer
shed,https://github.com/enkomio/shed
shellcheck,https://www.shellcheck.net
shellcode-compiler,https://github.com/NytroRST/ShellcodeCompiler
shellcodecs,http://www.blackhatlibrary.net/Shellcodecs
shellcode-factory,https://github.com/danielhenrymantilla/shellcode-factory
shellen,https://github.com/merrychap/shellen
shellerator,https://github.com/ShutdownRepo/shellerator
shellinabox,https://github.com/shellinabox/shellinabox
shellme,https://github.com/hatRiot/shellme
shellnoob,https://github.com/reyammer/shellnoob
ShellNoob,https://tools.kali.org/exploitation-tools/shellnoob
shellpop,https://github.com/0x00x00/ShellPop
shellsploit-framework,https://github.com/b3mb4m/shellsploit-framework
shellter,https://www.shellterproject.com/download/
shellter,https://tools.kali.org/maintaining-access/shellter
sherlock,https://github.com/sherlock-project/sherlock
sherlocked,https://github.com/elfmaster/sherlocked
shhgit,https://github.com/eth0izzle/shhgit
shitflood,https://github.com/acidvegas/shitflood
shocker,https://github.com/nccgroup/shocker
shodanhat,https://github.com/HatBashBR/ShodanHat
shootback,https://github.com/aploium/shootback
shortfuzzy,http://packetstormsecurity.com/files/104872/Short-Fuzzy-Rat-Scanner.html
shuffledns,https://github.com/projectdiscovery/shuffledns.git
sickle,https://github.com/wetw0rk/Sickle
sidguesser,http://www.cqure.net/wp/tools/database/sidguesser/
SidGuesser,https://tools.kali.org/vulnerability-analysis/sidguesser
siege,https://www.joedog.org/siege-home/
sigma,https://github.com/Neo23x0/sigma
sign,https://github.com/appium/sign
sigploit,https://github.com/SigPloiter/SigPloit
sigspotter,http://www.security-projects.com/?SigSpotter
sigthief,https://github.com/secretsquirrel/SigThief
silenteye,https://github.com/achorein/silenteye/
silenttrinity,https://github.com/byt3bl33d3r/SILENTTRINITY
silk,https://tools.netsa.cert.org/silk/
simple-ducky,https://code.google.com/p/simple-ducky-payload-generator
simpleemailspoofer,https://github.com/lunarca/SimpleEmailSpoofer
simple-lan-scan,http://packetstormsecurity.com/files/97353/Simple-LAN-Scanner.0.html
simplify,https://github.com/CalebFenton/simplify
simplyemail,https://github.com/killswitch-GUI/SimplyEmail
simtrace2,https://osmocom.org/projects/simtrace2/wiki
sinfp,http://www.networecon.com/tools/sinfp/
siparmyknife,http://packetstormsecurity.com/files/107301/sipArmyKnife_11232011.pl.txt
SIPArmyKnife,https://tools.kali.org/vulnerability-analysis/siparmyknife
sipbrute,https://github.com/packetassailant/sipbrute
sipcrack,http://www.remote-exploit.org/codes_sipcrack.html
sipffer,https://github.com/xenomuta/SIPffer
sipi,https://github.com/ST2Labs/SIPI
sipp,http://sipp.sourceforge.net/
SIPp,https://tools.kali.org/sniffingspoofing/sipp
sippts,https://github.com/Pepelux/sippts
sipsak,https://github.com/nils-ohlmeier/sipsak/releases
sipscan,http://www.hackingvoip.com/sec_tools.html
sipshock,https://github.com/zaf/sipshock
sipvicious,http://blog.sipvicious.org/
SIPVicious,https://tools.kali.org/sniffingspoofing/sipvicious
sireprat,https://github.com/SafeBreach-Labs/SirepRAT
sitadel,https://github.com/shenril/Sitadel
sitediff,https://github.com/digininja/sitediff
sjet,https://github.com/h0ng10/sjet
skipfish,http://code.google.com/p/skipfish/
Skipfish,https://tools.kali.org/web-applications/skipfish
skiptracer,https://github.com/84KaliPleXon3/skiptracer
skul,https://github.com/cryptcoffee/skul
skyjack,https://github.com/samyk/skyjack
skype-dump,http://packetstormsecurity.com/files/119155/Skype-Hash-Dumper.0.html
skypefreak,http://osandamalith.github.io/SkypeFreak/
slackpirate,https://github.com/emtunc/SlackPirate
sleuthkit,https://www.sleuthkit.org/sleuthkit
sleuthql,https://github.com/RhinoSecurityLabs/SleuthQL
slither,https://github.com/crytic/slither
sloth-fuzzer,https://github.com/mfontanini/sloth-fuzzer
slowhttptest,https://github.com/shekyan/slowhttptest
SlowHTTPTest,https://tools.kali.org/stress-testing/slowhttptest
slowloris,http://ha.ckers.org/slowloris/
slowloris-py,https://github.com/gkbrk/slowloris
slurp-scanner,https://github.com/hehnope/slurp
smali,https://github.com/JesusFreke/smali
smali,https://tools.kali.org/reverse-engineering/smali
smali-cfgs,https://github.com/ch0psticks/Smali-CFGs
smalisca,https://github.com/dorneanu/smalisca
smap,https://github.com/suraj-root/smap
smartphone-pentest-framework,https://github.com/georgiaw/Smartphone-Pentest-Framework
smbbf,http://packetstormsecurity.com/files/25381/smbbf.9.1.tar.gz.html
smbcrunch,https://github.com/Raikia/SMBCrunch
smbexec,https://github.com/pentestgeek/smbexec
smbmap,https://github.com/ShawnDEvans/smbmap
SMBMap,https://tools.kali.org/information-gathering/smbmap
smbrelay,http://www.tarasco.org/security/smbrelay/
smbspider,https://github.com/T-S-A/smbspider
smikims-arpspoof,https://github.com/smikims/arpspoof
smod,https://github.com/enddo/smod
smplshllctrlr,https://github.com/z0noxz/smplshllctrlr
smtpmap,http://www.projectiwear.org/~plasmahh/software.html
smtpscan,http://packetstormsecurity.com/files/31102/smtpscan.5.tar.gz.html
smtp-test,https://github.com/isaudits/smtp-test
smtptester,https://github.com/xFreed0m/SMTPTester
smtptx,http://www.0x90.se/
smtp-user-enum,http://pentestmonkey.net/tools/user-enumeration/smtp-user-enum
smtp-user-enum,https://tools.kali.org/information-gathering/smtp-user-enum
smuggler,https://github.com/defparam/smuggler
smuggler-py,https://github.com/gwen001/pentest-tools/blob/master/smuggler.py
sn00p,http://www.nullsecurity.net/tools/automation.html
sn1per,https://github.com/1N3/Sn1per
snallygaster,https://github.com/hannob/snallygaster
snapception,https://github.com/thebradbain/snapception
snare,https://github.com/mushorg/snare
snarf-mitm,https://github.com/purpleteam/snarf
sniffer,https://github.com/julioreynaga/sniffer
sniffglue,https://github.com/kpcyrd/sniffglue
sniffjoke,http://www.delirandom.net/sniffjoke/
SniffJoke,https://tools.kali.org/sniffingspoofing/sniffjoke
sniffles,https://github.com/petabi/sniffles
sniff-probe-req,https://github.com/SkypLabs/sniff-probe-req
snitch,http://ntsecurity.nu/toolbox/snitch/
snmpattack,http://www.c0decafe.de/
snmp-brute,https://github.com/SECFORCE/SNMP-Brute
snmpcheck,http://www.nothink.org/perl/snmpcheck/
snmp-check,https://tools.kali.org/information-gathering/snmp-check
snmpenum,http://www.filip.waeytens.easynet.be/
snmp-fuzzer,http://www.arhont.com/en/category/resources/tools-utilities/
snmpscan,http://www.nothink.org/perl/snmpscan/index.php
snoopbrute,https://github.com/m57/snoopbrute
snoopy-ng,https://github.com/sensepost/snoopy-ng
snort,http://www.snort.org/
snow,http://darkside.com.au/snow/index.html
snowman,http://derevenets.com/
snscan,http://www.mcafee.com/uk/downloads/free-tools/snscan.aspx
snuck,https://github.com/mauro-g/snuck
snyk,https://github.com/snyk/snyk
soapui,https://www.soapui.org/downloads/soapui/source-forge.html
socat,http://www.dest-unreach.org/socat/
socialfish,https://github.com/UndeadSec/SocialFish
social-mapper,https://github.com/SpiderLabs/social_mapper
socialscan,https://github.com/iojw/socialscan
social-vuln-scanner,https://github.com/Betawolf/social-vuln-scanner
socketfuzz,https://github.com/landw1re/socketfuzz
sockstat,https://packages.debian.org/unstable/main/sockstat
soot,http://www.sable.mcgill.ca/soot
sooty,https://github.com/TheresAFewConors/Sooty
spade,http://www.hoobie.net/brutus/
spaf,https://github.com/Ganapati/spaf
sparta,http://sparta.secforce.com/
SPARTA,https://tools.kali.org/information-gathering/sparta
spartan,https://github.com/sensepost/SPartan
sparty,http://sparty.secniche.org/
spectools,http://www.kismetwireless.net/spectools/
speedpwn,https://gitorious.org/speedpwn/
spf,https://github.com/tatanus/SPF
spfmap,https://github.com/BishopFox/spfmap
spiderfoot,https://github.com/smicallef/spiderfoot
spiderpig-pdffuzzer,https://code.google.com/p/spiderpig-pdffuzzer/
spiga,https://github.com/getdual/scripts-n-tools/blob/master/spiga.py
spike-fuzzer,http://www.immunitysec.com/resources-freesoftware.shtml
spike-proxy,http://www.immunitysec.com/resources-freesoftware.shtml
spiped,https://www.tarsnap.com/spiped.html
spipscan,https://github.com/PaulSec/SPIPScan
splint,https://repo.or.cz/splint-patched.git
sploitctl,https://github.com/BlackArch/sploitctl
sploitego,https://github.com/allfro/sploitego
spoofcheck,https://github.com/bishopfox/spoofcheck
spooftooph,http://www.hackfromacave.com/projects/spooftooph.html
Spooftooph,https://tools.kali.org/wireless-attacks/spooftooph
spookflare,https://github.com/hlldz/SpookFlare
spotbugs,https://github.com/spotbugs/spotbugs
sprayingtoolkit,https://github.com/byt3bl33d3r/SprayingToolkit
spraykatz,https://github.com/aas-n/spraykatz
sps,https://sites.google.com/site/simplepacketsender/
spyse,https://github.com/zeropwn/spyse.py
sqid,http://sqid.rubyforge.org/
sqlbrute,http://www.justinclarke.com/archives/2006/03/sqlbrute.html
sqldict,http://ntsecurity.nu/toolbox/sqldict/
SQLdict,https://tools.kali.org/password-attacks/sqldict
sqlivulscan,https://github.com/Hadesy2k/sqlivulscan
sqlmap,http://sqlmap.org
sqlmap,https://tools.kali.org/vulnerability-analysis/sqlmap
sqlninja,http://sqlninja.sourceforge.net/
Sqlninja,https://tools.kali.org/vulnerability-analysis/sqlninja
sqlpat,http://www.cqure.net/wp/sqlpat/
sqlping,http://www.sqlsecurity.com/downloads
sqlpowerinjector,http://www.sqlpowerinjector.com/download.htm
sqlsus,http://sqlsus.sourceforge.net/
sqlsus,https://tools.kali.org/vulnerability-analysis/sqlsus
ssdeep,https://ssdeep-project.github.io/ssdeep/
ssdp-scanner,http://packetstormsecurity.com/files/127994/SSDP-Amplification-Scanner.html
sshatter,http://www.nth-dimension.org.uk/downloads.php?id=34
ssh-audit,https://github.com/jtesta/ssh-audit
sshfuzz,https://packetstormsecurity.com/fuzzer/sshfuzz.txt
ssh-honeypot,https://github.com/droberson/ssh-honeypot
ssh-mitm,https://github.com/jtesta/ssh-mitm
sshprank,https://nullsecurity.net/tools/cracker.html
ssh-privkey-crack,https://code.google.com/p/lusas/
sshscan,https://github.com/getdual/scripts-n-tools/blob/master/sshscan.py
sshtrix,http://nullsecurity.net/tools/cracker.html
sshtunnel,https://github.com/pahaz/sshtunnel
ssh-user-enum,https://github.com/nccgroup/ssh-user-enum
sshuttle,https://github.com/sshuttle/sshuttle
sslcat,http://www.bindshell.net/tools/sslcat
sslcaudit,https://github.com/grwl/sslcaudit
sslcaudit,https://tools.kali.org/information-gathering/sslcaudit
ssldump,http://www.rtfm.com/ssldump/
sslh,https://www.rutschle.net/tech/sslh/README.html
ssl-hostname-resolver,http://packetstormsecurity.com/files/120634/Common-Name-Grabber-Script.html
ssllabs-scan,https://github.com/ssllabs/ssllabs-scan
sslmap,http://thesprawl.org/projects/latest/
sslnuke,https://github.com/jtripper/sslnuke
ssl-phuck3r,https://github.com/zombiesam/ssl_phuck3r
sslscan,https://github.com/DinoTools/sslscan/
sslscan2,https://github.com/rbsec/sslscan
sslsniff,http://www.thoughtcrime.org/software/sslsniff/
SSLsplit,https://tools.kali.org/information-gathering/sslsplit
sslstrip,https://github.com/moxie0/sslstrip
sslstrip,https://tools.kali.org/information-gathering/sslstrip
sslyze,https://github.com/nabla-c0d3/sslyze
SSLyze,https://tools.kali.org/information-gathering/sslyze
ssma,https://github.com/secrary/SSMA
ssrfmap,https://github.com/swisskyrepo/SSRFmap
ssrf-proxy,https://github.com/bcoles/ssrf_proxy
ssrf-sheriff,https://github.com/teknogeek/ssrf-sheriff
stackflow,https://github.com/d4rkcat/stackflow
stacoan,https://github.com/vincentcox/StaCoAn
staekka,https://github.com/j-t/staekka
stardox,https://github.com/0xPrateek/Stardox
starttls-mitm,https://github.com/ipopov/starttls-mitm
statsprocessor,http://hashcat.net/wiki/doku.php?id=statsprocessor
Statsprocessor,https://tools.kali.org/password-attacks/statsprocessor
stegcracker,https://github.com/Paradoxis/StegCracker
stegdetect,https://github.com/redNixon/stegdetect
steghide,http://steghide.sourceforge.net/
stegolego,https://github.com/razc411/StegoLeggo
stegosip,https://github.com/epinna/Stegosip
stegoveritas,https://github.com/bannsec/stegoVeritas/
stegsolve,https://github.com/zardus/ctf-tools/blob/master/stegsolve/install
stenographer,https://github.com/google/stenographer
stepic,http://domnit.org/stepic/doc/
sticky-keys-hunter,https://github.com/ztgrace/sticky_keys_hunter
stig-viewer,https://www.stig-viewer.com
stompy,http://lcamtuf.coredump.cx/
stoq,https://github.com/PUNCH-Cyber/stoq
storm-ring,http://packetstormsecurity.com/files/115852/Storm-Ringing-PABX-Test-Tool.html
strace,https://strace.io/
streamfinder,https://www.gaijin.at/en/dlstreamfind.php
striker,https://github.com/UltimateHackers/Striker
stringsifter,https://github.com/fireeye/stringsifter
striptls,https://github.com/tintinweb/striptls
strutscan,https://github.com/riusksk/StrutScan
stunnel,https://www.stunnel.org/
sub7,https://dl.packetstormsecurity.net/trojans/Subseven.2.2.zip
subbrute,https://github.com/TheRook/subbrute
subdomainer,http://www.edge-security.com/subdomainer.php
subfinder,https://github.com/projectdiscovery/subfinder
subjack,https://github.com/subjack/subjack
subjs,https://github.com/lc/subjs
sublert,https://github.com/yassineaboukir/sublert
sublist3r,https://github.com/aboul3la/Sublist3r
Sublist3r,https://tools.kali.org/information-gathering/sublist3r
subover,https://github.com/Ice3man543/SubOver
subscraper,https://github.com/m8r0wn/subscraper
subterfuge,https://github.com/Subterfuge-Framework/Subterfuge
sucrack,http://labs.portcullis.co.uk/application/sucrack
suid3num,https://github.com/Anon-Exploiter/SUID3NUM
sulley,https://github.com/OpenRCE/sulley/
superscan,http://www.foundstone.com/us/resources/proddesc/superscan.htm
suricata,https://suricata-ids.org/
suricata-verify,https://github.com/OISF/suricata-verify
svn-extractor,https://github.com/anantshri/svn-extractor
swaks,https://jetmore.org/john/code/swaks/
swamp,https://github.com/jakecreps/swamp
swap-digger,https://github.com/sevagas/swap_digger
swarm,https://github.com/Arvin-X/swarm
swfintruder,http://code.google.com/p/swfintruder/
swftools,http://www.swftools.org/
syborg,https://github.com/MilindPurswani/Syborg
syft,https://github.com/anchore/syft
sylkie,https://github.com/dlrobertson/sylkie
syms2elf,https://github.com/danigargu/syms2elf
synflood,http://thesprawl.org/projects/syn-flooder/
synner,http://packetstormsecurity.com/files/69802/synner.c.html
synscan,http://www.digit-labs.org/files/tools/synscan/
syringe,https://github.com/securestate/syringe
sysdig,https://www.sysdig.com/
sysinternals-suite,http://sysinternals.com/
t50,https://gitlab.com/fredericopissarra/t50/tags
t50,https://tools.kali.org/stress-testing/t50
tabi,https://github.com/ANSSI-FR/tabi
tachyon-scanner,https://github.com/delvelabs/tachyon
tactical-exploitation,https://github.com/0xdea/tactical-exploitation
taipan,https://github.com/enkomio/Taipan
takeover,https://github.com/m4ll0k/takeover
taof,http://taof.sf.net/
tbear,http://freshmeat.net/projects/t-bear
tcgetkey,http://packetstormsecurity.com/files/119146/tcgetkey.1.html
tchunt-ng,https://github.com/antagon/TCHunt-ng
tckfc,https://github.com/Octosec/tckfc
tcpcontrol-fuzzer,https://www.ee.oulu.fi/research/ouspg/tcpcontrol-fuzzer
tcpcopy,https://github.com/session-replay-tools/tcpcopy
tcpdstat,https://github.com/netik/tcpdstat
tcpdump,https://www.tcpdump.org/
tcpextract,https://pypi.python.org/pypi/tcpextract/
tcpflow,https://github.com/simsong/tcpflow
tcpick,http://tcpick.sourceforge.net/
tcpjunk,http://code.google.com/p/tcpjunk
tcpreplay,https://tcpreplay.appneta.com
tcptrace,http://tcptrace.org/
tcptraceroute,http://michael.toren.net/code/tcptraceroute/
tcpwatch,http://hathawaymix.org/Software/TCPWatch
tcpxtract,http://tcpxtract.sourceforge.net
teardown,http://www.hackingexposedvoip.com/
tekdefense-automater,https://github.com/1aN0rmus/TekDefense-Automater
tell-me-your-secrets,https://github.com/valayDave/tell-me-your-secrets
tempomail,https://github.com/kavishgr/tempomail
termineter,https://code.google.com/p/termineter/
Termineter,https://tools.kali.org/stress-testing/termineter
testdisk,https://www.cgsecurity.org/index.html?testdisk.html
testssl.sh,https://github.com/drwetter/testssl.sh
tftp-bruteforce,http://www.hackingexposedcisco.com/
tftp-fuzz,http://nullsecurity.net/tools/fuzzer.html
tftp-proxy,http://www.c0decafe.de/
tgcd,http://tgcd.sourceforge.net/
THC-Hydra,https://tools.kali.org/password-attacks/hydra
thc-ipv6,https://github.com/vanhauser-thc/thc-ipv6
THC-IPV6,https://tools.kali.org/information-gathering/thc-ipv6
thc-keyfinder,https://www.thc.org/releases.php
thc-pptp-bruter,http://www.thc.org
THC-pptp-bruter,https://tools.kali.org/password-attacks/thc-pptp-bruter
thc-smartbrute,https://www.thc.org/thc-smartbrute/
thc-ssl-dos,http://www.thc.org/thc-ssl-dos/
THC-SSL-DOS,https://tools.kali.org/stress-testing/thc-ssl-dos
thedorkbox,https://github.com/cybersafeblr/thedorkbox
thefatrat,https://github.com/Screetsec/TheFatRat
thefuzz,https://github.com/droberson/thefuzz
theharvester,http://www.edge-security.com/theHarvester.php
theHarvester,https://tools.kali.org/information-gathering/theharvester
themole,http://sourceforge.net/projects/themole/
thezoo,https://github.com/ytisf/theZoo
threatspec,https://github.com/threatspec/threatspec
thumbcacheviewer,https://thumbcacheviewer.github.io/
tiger,http://www.nongnu.org/tiger/
tilt,https://github.com/AeonDave/tilt
timegen,http://bastianborn.de/radio-clock-hack/
tinc,https://www.tinc-vpn.org/
tinfoleak,https://github.com/technoskald/tinfoleak/
tinfoleak2,http://www.vicenteaguileradiaz.com/tools/
tinyproxy,https://tinyproxy.github.io/
Tkiptun-ng,https://tools.kali.org/wireless-attacks/tkiptun-ng
tkiptun-ng,https://tools.kali.org/wireless-attacks/tkiptun-ng
tls-attacker,https://github.com/RUB-NDS/TLS-Attacker
tlsenum,https://github.com/Ayrx/tlsenum
tls-fingerprinting,https://github.com/LeeBrotherston/tls-fingerprinting
tlsfuzzer,https://github.com/tomato42/tlsfuzzer
tlspretense,https://github.com/iSECPartners/tlspretense
tls-prober,https://github.com/WestpointLtd/tls_prober
tlssled,http://blog.taddong.com/2011/05/tlssled-v10.html
TLSSLed,https://tools.kali.org/information-gathering/tlssled
tnscmd,http://www.jammed.com/~jwa/hacks/security/tnscmd/
tnscmd10g,https://tools.kali.org/vulnerability-analysis/tnscmd10g
token-reverser,https://github.com/dariusztytko/token-reverser
tomcatwardeployer,https://github.com/mgeeky/tomcatWarDeployer
topera,https://github.com/toperaproject/topera
tor,https://www.torproject.org/
tor-autocircuit,http://www.thesprawl.org/projects/tor-autocircuit/
tor-browser-en,https://www.torproject.org/projects/torbrowser.html.en
torcrawl,https://github.com/MikeMeliz/TorCrawl.py
torctl,https://github.com/BlackArch/torctl
tor-router,https://github.com/Edu4rdSHL/tor-router
torshammer,http://sourceforge.net/projects/torshammer/
torsocks,https://gitweb.torproject.org/torsocks.git/
tpcat,http://sourceforge.net/projects/tpcat/
tplmap,https://github.com/epinna/tplmap
traceroute,http://traceroute.sourceforge.net/
trape,https://github.com/jofpin/trape
traxss,https://github.com/M4cs/traxss
treasure,https://github.com/GuerrillaWarfare/Treasure
trid,http://mark0.net/soft-trid-e.html
trinity,http://codemonkey.org.uk/projects/trinity/
triton,https://github.com/JonathanSalwan/Triton
trivy,https://github.com/aquasecurity/trivy
trixd00r,http://nullsecurity.net/tools/backdoor.html
truecrack,http://code.google.com/p/truecrack/
TrueCrack,https://tools.kali.org/password-attacks/truecrack
truecrypt,http://www.truecrypt.org/
truegaze,https://github.com/nightwatchcybersecurity/truegaze
truehunter,https://github.com/adoreste/truehunter
trufflehog,https://github.com/dxa4481/truffleHog
trusttrees,https://github.com/mandatoryprogrammer/TrustTrees
tsh,http://packetstormsecurity.com/search/?q=tsh
tsh-sctp,https://github.com/infodox/tsh-sctp
ttpassgen,https://github.com/tp7309/TTPassGen
tunna,https://github.com/SECFORCE/Tunna
tweets-analyzer,https://github.com/x0rz/tweets_analyzer
tweetshell,https://github.com/thelinuxchoice/tweetshell
twint,https://github.com/twintproject/twint
twofi,http://www.digininja.org/projects/twofi.php
twofi,https://tools.kali.org/information-gathering/twofi
typo-enumerator,https://github.com/whoot/Typo-Enumerator
tyton,https://github.com/nbulischeck/tyton
u3-pwn,http://www.nullsecurity.net/tools/backdoor.html
U3-Pwn,https://tools.kali.org/maintaining-access/u3-pwn
uacme,https://github.com/hfiref0x/UACME
uatester,http://code.google.com/p/ua-tester/
ua-tester,https://tools.kali.org/web-applications/ua-tester
uberfile,https://github.com/ShutdownRepo/uberfile
ubiquiti-probing,https://github.com/headlesszeke/ubiquiti-probing
ubitack,https://code.google.com/p/ubitack/
udis86,http://udis86.sourceforge.net/
udork,https://github.com/m3n0sd0n4ld/uDork
udp2raw-tunnel,https://github.com/wangyu-/udp2raw-tunnel
udpastcp,https://github.com/Hello71/udpastcp
udptunnel,http://code.google.com/p/udptunnel/
udsim,https://github.com/zombieCraig/UDSim/
uefi-firmware-parser,https://github.com/theopolis/uefi-firmware-parser
ufonet,https://github.com/epsylon/ufonet
ufo-wardriving,http://www.ufo-wardriving.com/
uhoh365,https://github.com/Raikia/UhOh365
ultimate-facebook-scraper,https://github.com/harismuneer/Ultimate-Facebook-Scraper
umap,https://github.com/nccgroup/umap
umit,http://www.umitproject.org/
uncaptcha2,http://uncaptcha.cs.umd.edu/
unfurl,https://github.com/tomnomnom/unfurl
unhide,https://sourceforge.net/projects/unhide/
unibrute,https://github.com/GDSSecurity/Unibrute
unicorn-powershell,https://github.com/trustedsec/unicorn
unicornscan,http://www.unicornscan.org/
Unicornscan,https://tools.kali.org/information-gathering/unicornscan
unicornscan,https://tools.kali.org/information-gathering/unicornscan
unifuzzer,https://github.com/rk700/uniFuzzer
uniofuzz,http://nullsecurity.net/tools/fuzzer.html
uniscan,http://sourceforge.net/projects/uniscan/
Uniscan,https://tools.kali.org/web-applications/uniscan
unix-privesc-check,http://pentestmonkey.net/tools/audit/unix-privesc-check
unix-privesc-check,https://tools.kali.org/vulnerability-analysis/unix-privesc-check
unsecure,http://www.sniperx.net/
unstrip,https://github.com/pzread/unstrip
untwister,https://github.com/altf4/untwister
upnp-pentest-toolkit,https://github.com/nccgroup/UPnP-Pentest-Toolkit
upnpscan,http://www.cqure.net/wp/upnpscan/
uppwn,https://github.com/ferrery1/UpPwn
uptux,https://github.com/initstring/uptux
upx,https://github.com/upx/upx
urh,https://github.com/jopohl/urh
urlcrazy,http://www.morningstarsecurity.com/research/urlcrazy
URLCrazy,https://tools.kali.org/information-gathering/urlcrazy
urldigger,https://code.google.com/p/urldigger/
urlextractor,https://github.com/eschultze/URLextractor
urlview,http://packages.qa.debian.org/u/urlview.html
usb-canary,https://github.com/errbufferoverfl/usb-canary
usbrip,https://github.com/snovvcrash/usbrip
username-anarchy,http://www.morningstarsecurity.com/research/username-anarchy
usernamer,https://github.com/jseidl/usernamer
userrecon,https://github.com/thelinuxchoice/userrecon
userrecon-py,https://github.com/lucmski/userrecon-py
usnjrnl2csv,https://github.com/jschicht/UsnJrnl2Csv
usnparser,https://pypi.org/project/usnparser/#files
uw-loveimap,http://uberwall.org/bin/download/45/UWloveimap.tgz
uw-offish,http://uberwall.org/bin/download/42/UW_offish.1.tar.gz
uw-udpscan,http://uberwall.org/bin/download/44/UWudpscan.tar.gz
uw-zone,http://uberwall.org/bin/download/43/UWzone.tgz
v3n0m,https://github.com/v3n0m-Scanner/V3n0M-Scanner
vais,https://github.com/hahwul/vais
valabind,https://github.com/radare/valabind
valgrind,http://valgrind.org/
Valgrind,https://tools.kali.org/reverse-engineering/valgrind
valhalla,https://github.com/NextronSystems/valhallaAPI
vane,https://github.com/delvelabs/vane
vanguard,http://packetstormsecurity.com/files/110603/Vanguard-Pentesting-Scanner.html
vault-scanner,https://github.com/abhisharma404/vault
vba2graph,https://github.com/MalwareCantFly/Vba2Graph
vbrute,https://github.com/nccgroup/vbrute
vbscan,https://github.com/rezasp/vbscan
vbsmin,https://noraj.github.io/vbsmin/
vcsmap,https://github.com/melvinsh/vcsmap
vega,https://github.com/subgraph/Vega/wiki
veil,https://github.com/Veil-Framework/Veil
veles,https://codisec.com/veles/
venom,https://github.com/Dliv3/Venom
veracrypt,https://www.veracrypt.fr/
verinice,https://github.com/SerNet/verinice
vfeed,http://www.toolswatch.org/vfeed
vhostscan,https://github.com/codingo/VHostScan
videosnarf,http://ucsniff.sourceforge.net/videosnarf.html
vinetto,http://vinetto.sourceforge.net
viper,https://github.com/botherder/viper
vipermonkey,https://github.com/decalage2/ViperMonkey
viproy-voipkit,http://viproy.com/
virustotal,https://github.com/botherder/virustotal
visql,https://github.com/blackvkng/viSQL
visualize-logs,https://github.com/keithjjones/visualize_logs
vivisect,http://visi.kenshoto.com/
vlan-hopping,https://github.com/nccgroup/vlan-hopping
vlany,https://github.com/mempodippy/vlany
vmap,https://github.com/git-rep/vmap
vmcloak,https://github.com/jbremer/vmcloak
vnak,https://www.isecpartners.com/vnak.html
vnc-bypauth,http://pentester.fr/resources/tools/techno/VNC/VNC_bypauth/
vncrack,http://phenoelit-us.org/vncrack
voiper,http://voiper.sourceforge.net/
voiphopper,http://voiphopper.sourceforge.net/
VoIPHopper,https://tools.kali.org/sniffingspoofing/voiphopper
voipong,http://www.enderunix.org/voipong/
volafox,https://github.com/n0fate/volafox
Volatility,https://tools.kali.org/forensics/volatility
volatility3,https://github.com/volatilityfoundation/volatility3/wiki
volatility-extra,https://github.com/volatilityfoundation/community
voltron,https://github.com/snare/voltron
vpnpivot,https://github.com/0x36/VPNPivot
vsaudit,https://github.com/sanvil/vsaudit
vscan,https://github.com/pasjtene/Vscan
vstt,http://www.wendzel.de/dr.org/files/Projects/vstt/
vsvbp,https://github.com/varunjammula/VSVBP
vulmap,https://github.com/vulmon/Vulmap
vulnerabilities-spider,https://github.com/muhammad-bouabid/Vulnerabilities-spider
vulnx,https://github.com/anouarbensaad/vulnx
vuls,https://github.com/future-architect/vuls
vulscan,https://www.computec.ch/projekte/vulscan/
w13scan,https://github.com/boy-hack/w13scan
w3af,https://github.com/andresriancho/w3af/releases
w3af,https://tools.kali.org/web-applications/w3af
wafninja,https://github.com/khalilbijjou/WAFNinja
wafp,http://packetstormsecurity.com/files/84468/Web-Application-Finger-Printer.01-26c3.html
wafpass,https://github.com/wafpassproject/wafpass
wafw00f,https://github.com/EnableSecurity/wafw00f
waidps,https://github.com/SYWorks/waidps
waldo,https://github.com/red-team-labs/waldo
wapiti,http://wapiti.sourceforge.net/
wascan,https://github.com/m4ll0k/WAScan
wavemon,https://github.com/uoaerg/wavemon
waybackpack,https://github.com/jsvine/waybackpack
waybackurls,https://github.com/tomnomnom/waybackurls
wcc,https://github.com/endrazine/wcc
wce,http://www.hoobie.net/wce/
web2ldap,https://web2ldap.de/
webacoo,https://bechtsoudis.com/webacoo/
webanalyze,https://github.com/rverton/webanalyze
webborer,https://github.com/Matir/webborer
webenum,https://github.com/sarthakpandit/webenum
webexploitationtool,https://github.com/AutoSecTools/WebExploitationTool
webfixy,https://github.com/takeshixx/webfixy
